subjectid|activityid|variable|meanvalue
4|Walking Upstairs|tbodyaccmeanz|-0.114219455519231
5|Walking Upstairs|tbodyaccmeanz|-0.107471453914894
6|Walking Upstairs|tbodyaccmeanz|-0.122082438784314
7|Walking Upstairs|tbodyaccmeanz|-0.143769688803922
8|Walking Upstairs|tbodyaccmeanz|-0.11512211995122
9|Walking Upstairs|tbodyaccmeanz|-0.125219003959184
10|Walking Upstairs|tbodyaccmeanz|-0.118180420834043
11|Walking Upstairs|tbodyaccmeanz|-0.106797216481481
12|Walking Upstairs|tbodyaccmeanz|-0.107339730115385
13|Walking Upstairs|tbodyaccmeanz|-0.125767265890909
14|Walking Upstairs|tbodyaccmeanz|-0.112279688983333
15|Walking Upstairs|tbodyaccmeanz|-0.116952464895833
16|Walking Upstairs|tbodyaccmeanz|-0.124074517745098
17|Walking Upstairs|tbodyaccmeanz|-0.121290442104167
18|Walking Upstairs|tbodyaccmeanz|-0.112655891327586
19|Walking Upstairs|tbodyaccmeanz|-0.151054607725
20|Walking Upstairs|tbodyaccmeanz|-0.121023947784314
21|Walking Upstairs|tbodyaccmeanz|-0.125414265340426
22|Walking Upstairs|tbodyaccmeanz|-0.117550861738095
23|Walking Upstairs|tbodyaccmeanz|-0.126890616782353
24|Walking Upstairs|tbodyaccmeanz|-0.114248610966102
25|Walking Upstairs|tbodyaccmeanz|-0.126210440292308
26|Walking Upstairs|tbodyaccmeanz|-0.121943461236364
27|Walking Upstairs|tbodyaccmeanz|-0.123530438196078
28|Walking Upstairs|tbodyaccmeanz|-0.121514025692157
29|Walking Upstairs|tbodyaccmeanz|-0.118000587840816
30|Walking Upstairs|tbodyaccmeanz|-0.124697493775385
1|Laying|tgravityaccmeanx|-0.24888179828
2|Laying|tgravityaccmeanx|-0.509754238125
3|Laying|tgravityaccmeanx|-0.241758478064516
4|Laying|tgravityaccmeanx|-0.420664662222222
5|Laying|tgravityaccmeanx|-0.483470597692308
6|Laying|tgravityaccmeanx|-0.47670987877193
7|Laying|tgravityaccmeanx|-0.502814250576923
8|Laying|tgravityaccmeanx|-0.405930036111111
9|Laying|tgravityaccmeanx|-0.5802528348
10|Laying|tgravityaccmeanx|-0.453069737586207
11|Laying|tgravityaccmeanx|-0.134832031403509
12|Laying|tgravityaccmeanx|-0.3785920653
13|Laying|tgravityaccmeanx|-0.156852206467742
14|Laying|tgravityaccmeanx|-0.145483631627451
15|Laying|tgravityaccmeanx|-0.1719930545
16|Laying|tgravityaccmeanx|-0.206783742242857
17|Laying|tgravityaccmeanx|-0.19913309
18|Laying|tgravityaccmeanx|-0.220600509076923
19|Laying|tgravityaccmeanx|-0.680043155060241
20|Laying|tgravityaccmeanx|-0.472431415573529
21|Laying|tgravityaccmeanx|-0.174349174822222
22|Laying|tgravityaccmeanx|-0.418494577083333
23|Laying|tgravityaccmeanx|-0.391564962777778
24|Laying|tgravityaccmeanx|-0.359292534027778
25|Laying|tgravityaccmeanx|-0.461102531369863
26|Laying|tgravityaccmeanx|-0.621309715263158
27|Laying|tgravityaccmeanx|-0.530434604864865
28|Laying|tgravityaccmeanx|-0.490334541875
29|Laying|tgravityaccmeanx|-0.346789842753623
30|Laying|tgravityaccmeanx|-0.344737755285714
1|Sitting|tgravityaccmeanx|0.831509933404255
2|Sitting|tgravityaccmeanx|0.940477273043478
3|Sitting|tgravityaccmeanx|0.901098984615385
4|Sitting|tgravityaccmeanx|0.8693030064
5|Sitting|tgravityaccmeanx|0.880731443863636
6|Sitting|tgravityaccmeanx|0.933692934909091
7|Sitting|tgravityaccmeanx|0.969147824375
8|Sitting|tgravityaccmeanx|0.832453878043478
9|Sitting|tgravityaccmeanx|0.9163245106
10|Sitting|tgravityaccmeanx|0.791887198148148
11|Sitting|tgravityaccmeanx|0.871963798301887
12|Sitting|tgravityaccmeanx|0.926228975490196
13|Sitting|tgravityaccmeanx|0.92557651244898
14|Sitting|tgravityaccmeanx|0.939038759814815
15|Sitting|tgravityaccmeanx|0.89036426220339
16|Sitting|tgravityaccmeanx|0.942457377971014
17|Sitting|tgravityaccmeanx|0.94488374765625
18|Sitting|tgravityaccmeanx|0.909816469298246
19|Sitting|tgravityaccmeanx|0.581371509041096
20|Sitting|tgravityaccmeanx|0.924454522424242
21|Sitting|tgravityaccmeanx|0.940031368
22|Sitting|tgravityaccmeanx|0.839305928709677
23|Sitting|tgravityaccmeanx|0.936509242941176
24|Sitting|tgravityaccmeanx|0.919637604411765
25|Sitting|tgravityaccmeanx|0.865686078153846
26|Sitting|tgravityaccmeanx|0.782955611794872
27|Sitting|tgravityaccmeanx|0.839464714
28|Sitting|tgravityaccmeanx|0.907331309166667
29|Sitting|tgravityaccmeanx|0.891563755166667
30|Sitting|tgravityaccmeanx|0.825473836935484
1|Standing|tgravityaccmeanx|0.942952000377358
2|Standing|tgravityaccmeanx|0.896928566851852
3|Standing|tgravityaccmeanx|0.93503077852459
4|Standing|tgravityaccmeanx|0.95619779125
5|Standing|tgravityaccmeanx|0.960188699107143
6|Standing|tgravityaccmeanx|0.945139003859649
7|Standing|tgravityaccmeanx|0.958728687924528
8|Standing|tgravityaccmeanx|0.957669921111111
9|Standing|tgravityaccmeanx|0.961323502222222
10|Standing|tgravityaccmeanx|0.954008785454545
11|Standing|tgravityaccmeanx|0.956464535957447
12|Standing|tgravityaccmeanx|0.957317821803279
13|Standing|tgravityaccmeanx|0.942695296842105
14|Standing|tgravityaccmeanx|0.875319569
15|Standing|tgravityaccmeanx|0.965528899622642
16|Standing|tgravityaccmeanx|0.941587749358974
17|Standing|tgravityaccmeanx|0.904678547435897
18|Standing|tgravityaccmeanx|0.947573239863014
19|Standing|tgravityaccmeanx|0.944045837534247
20|Standing|tgravityaccmeanx|0.911231752465753
21|Standing|tgravityaccmeanx|0.881213341910112
22|Standing|tgravityaccmeanx|0.954064297619048
23|Standing|tgravityaccmeanx|0.919857125882353
24|Standing|tgravityaccmeanx|0.96644228
25|Standing|tgravityaccmeanx|0.929794733108108
26|Standing|tgravityaccmeanx|0.965460891621622
27|Standing|tgravityaccmeanx|0.965351492
28|Standing|tgravityaccmeanx|0.948514848481013
29|Standing|tgravityaccmeanx|0.974508732
30|Standing|tgravityaccmeanx|0.968556705084746
1|Walking|tgravityaccmeanx|0.935223201473684
2|Walking|tgravityaccmeanx|0.91301733338983
3|Walking|tgravityaccmeanx|0.936506743275862
4|Walking|tgravityaccmeanx|0.963999696833333
5|Walking|tgravityaccmeanx|0.972624959821429
6|Walking|tgravityaccmeanx|0.958067455087719
7|Walking|tgravityaccmeanx|0.932566472280702
8|Walking|tgravityaccmeanx|0.913586347916667
9|Walking|tgravityaccmeanx|0.951867079615385
10|Walking|tgravityaccmeanx|0.963092149811321
11|Walking|tgravityaccmeanx|0.946468451355932
12|Walking|tgravityaccmeanx|0.9668735148
13|Walking|tgravityaccmeanx|0.910855709298246
14|Walking|tgravityaccmeanx|0.802973961525424
15|Walking|tgravityaccmeanx|0.951524391481481
16|Walking|tgravityaccmeanx|0.925981326078431
17|Walking|tgravityaccmeanx|0.92811236852459
18|Walking|tgravityaccmeanx|0.92386524875
19|Walking|tgravityaccmeanx|0.935222559230769
20|Walking|tgravityaccmeanx|0.899965205686274
21|Walking|tgravityaccmeanx|0.862524800961538
22|Walking|tgravityaccmeanx|0.936096410434783
23|Walking|tgravityaccmeanx|0.939809688644068
24|Walking|tgravityaccmeanx|0.95970108137931
25|Walking|tgravityaccmeanx|0.937483114459459
26|Walking|tgravityaccmeanx|0.960647754576271
27|Walking|tgravityaccmeanx|0.944759287368421
28|Walking|tgravityaccmeanx|0.942930275555556
29|Walking|tgravityaccmeanx|0.96237438509434
30|Walking|tgravityaccmeanx|0.965217551076923
1|Walking Downstairs|tgravityaccmeanx|0.931874418979592
2|Walking Downstairs|tgravityaccmeanx|0.861831345531915
3|Walking Downstairs|tgravityaccmeanx|0.939057787755102
4|Walking Downstairs|tgravityaccmeanx|0.947731858666667
5|Walking Downstairs|tgravityaccmeanx|0.956649352553192
6|Walking Downstairs|tgravityaccmeanx|0.928531455208333
7|Walking Downstairs|tgravityaccmeanx|0.930623632765957
8|Walking Downstairs|tgravityaccmeanx|0.914023498421053
9|Walking Downstairs|tgravityaccmeanx|0.938417773333333
10|Walking Downstairs|tgravityaccmeanx|0.939807421052632
11|Walking Downstairs|tgravityaccmeanx|0.941746406521739
12|Walking Downstairs|tgravityaccmeanx|0.949861980652174
13|Walking Downstairs|tgravityaccmeanx|0.941875619787234
14|Walking Downstairs|tgravityaccmeanx|0.81629643
15|Walking Downstairs|tgravityaccmeanx|0.932302200476191
16|Walking Downstairs|tgravityaccmeanx|0.917818427021277
17|Walking Downstairs|tgravityaccmeanx|0.928817578043478
18|Walking Downstairs|tgravityaccmeanx|0.932277478363636
19|Walking Downstairs|tgravityaccmeanx|0.881940855128205
20|Walking Downstairs|tgravityaccmeanx|0.91972663
21|Walking Downstairs|tgravityaccmeanx|0.872683205555556
22|Walking Downstairs|tgravityaccmeanx|0.921820641944444
23|Walking Downstairs|tgravityaccmeanx|0.923711401296296
24|Walking Downstairs|tgravityaccmeanx|0.950883416727273
25|Walking Downstairs|tgravityaccmeanx|0.929627532241379
26|Walking Downstairs|tgravityaccmeanx|0.9467972718
27|Walking Downstairs|tgravityaccmeanx|0.931380178636364
28|Walking Downstairs|tgravityaccmeanx|0.929291680434783
29|Walking Downstairs|tgravityaccmeanx|0.948486215
30|Walking Downstairs|tgravityaccmeanx|0.958000491451613
1|Walking Upstairs|tgravityaccmeanx|0.89335109754717
2|Walking Upstairs|tgravityaccmeanx|0.790717418541667
3|Walking Upstairs|tgravityaccmeanx|0.883533436101695
4|Walking Upstairs|tgravityaccmeanx|0.946264314423077
5|Walking Upstairs|tgravityaccmeanx|0.936821834893617
6|Walking Upstairs|tgravityaccmeanx|0.913632241568627
7|Walking Upstairs|tgravityaccmeanx|0.81874656
8|Walking Upstairs|tgravityaccmeanx|0.860368718780488
9|Walking Upstairs|tgravityaccmeanx|0.902647777755102
10|Walking Upstairs|tgravityaccmeanx|0.931861027446809
11|Walking Upstairs|tgravityaccmeanx|0.892626155555556
12|Walking Upstairs|tgravityaccmeanx|0.938371473269231
13|Walking Upstairs|tgravityaccmeanx|0.847634313454545
14|Walking Upstairs|tgravityaccmeanx|0.688256122222222
15|Walking Upstairs|tgravityaccmeanx|0.918544812291667
16|Walking Upstairs|tgravityaccmeanx|0.826874282745098
17|Walking Upstairs|tgravityaccmeanx|0.853530565833333
18|Walking Upstairs|tgravityaccmeanx|0.883330258448276
19|Walking Upstairs|tgravityaccmeanx|0.8294283725
20|Walking Upstairs|tgravityaccmeanx|0.777095717058824
21|Walking Upstairs|tgravityaccmeanx|0.781177210851064
22|Walking Upstairs|tgravityaccmeanx|0.889454382857143
23|Walking Upstairs|tgravityaccmeanx|0.843438810196078
24|Walking Upstairs|tgravityaccmeanx|0.906369500508475
25|Walking Upstairs|tgravityaccmeanx|0.927693239538462
26|Walking Upstairs|tgravityaccmeanx|0.942095257090909
27|Walking Upstairs|tgravityaccmeanx|0.868000278627451
28|Walking Upstairs|tgravityaccmeanx|0.854508231764706
29|Walking Upstairs|tgravityaccmeanx|0.929258953877551
30|Walking Upstairs|tgravityaccmeanx|0.93182983
1|Laying|tgravityaccmeany|0.70554977346
2|Laying|tgravityaccmeany|0.752536639375
3|Laying|tgravityaccmeany|0.837032099677419
4|Laying|tgravityaccmeany|0.915165104259259
5|Laying|tgravityaccmeany|0.954890346153846
6|Laying|tgravityaccmeany|0.956593814210526
7|Laying|tgravityaccmeany|0.393444278076923
8|Laying|tgravityaccmeany|0.589922434814815
9|Laying|tgravityaccmeany|-0.1191541962
10|Laying|tgravityaccmeany|-0.139297681034483
11|Laying|tgravityaccmeany|0.943017941403509
12|Laying|tgravityaccmeany|0.8033788345
13|Laying|tgravityaccmeany|0.656400944354839
14|Laying|tgravityaccmeany|0.48539692745098
15|Laying|tgravityaccmeany|0.899242553055556
16|Laying|tgravityaccmeany|-0.0199270225714286
17|Laying|tgravityaccmeany|0.658792072253521
18|Laying|tgravityaccmeany|0.719755403692308
19|Laying|tgravityaccmeany|0.725646622771084
20|Laying|tgravityaccmeany|0.864882956617647
21|Laying|tgravityaccmeany|0.599992678
22|Laying|tgravityaccmeany|0.632484075694444
23|Laying|tgravityaccmeany|0.438434067361111
24|Laying|tgravityaccmeany|0.738430699305556
25|Laying|tgravityaccmeany|0.620658919917808
26|Laying|tgravityaccmeany|0.803015011578947
27|Laying|tgravityaccmeany|0.567879494054054
28|Laying|tgravityaccmeany|0.1440732745
29|Laying|tgravityaccmeany|0.807535373478261
30|Laying|tgravityaccmeany|0.732661247714286
1|Sitting|tgravityaccmeany|0.204411592680851
2|Sitting|tgravityaccmeany|-0.105630024498783
3|Sitting|tgravityaccmeany|0.127303379245962
4|Sitting|tgravityaccmeany|0.211622539936894
5|Sitting|tgravityaccmeany|0.168445524
6|Sitting|tgravityaccmeany|0.0682628663363636
7|Sitting|tgravityaccmeany|0.00608846646041667
8|Sitting|tgravityaccmeany|0.240095117065217
9|Sitting|tgravityaccmeany|-0.0414258228938
10|Sitting|tgravityaccmeany|-0.041260775
11|Sitting|tgravityaccmeany|0.213716305739623
12|Sitting|tgravityaccmeany|0.0830509010823529
13|Sitting|tgravityaccmeany|0.101769752489796
14|Sitting|tgravityaccmeany|-0.0364533962277778
15|Sitting|tgravityaccmeany|0.210849305016949
16|Sitting|tgravityaccmeany|-0.086588253942029
17|Sitting|tgravityaccmeany|-0.002814673171875
18|Sitting|tgravityaccmeany|0.12988647622807
19|Sitting|tgravityaccmeany|0.360343534657534
20|Sitting|tgravityaccmeany|0.0733385412878788
21|Sitting|tgravityaccmeany|0.0215206708823529
22|Sitting|tgravityaccmeany|0.208553884
23|Sitting|tgravityaccmeany|0.1217510625
24|Sitting|tgravityaccmeany|0.182254651955882
25|Sitting|tgravityaccmeany|0.208287142261538
26|Sitting|tgravityaccmeany|0.223105562025641
27|Sitting|tgravityaccmeany|0.212947021371429
28|Sitting|tgravityaccmeany|-0.112596728361111
29|Sitting|tgravityaccmeany|0.1556594569
30|Sitting|tgravityaccmeany|0.114588392624871
1|Standing|tgravityaccmeany|-0.272983832264151
2|Standing|tgravityaccmeany|-0.370062696851852
3|Standing|tgravityaccmeany|-0.301735130327869
4|Standing|tgravityaccmeany|-0.0759009061071429
5|Standing|tgravityaccmeany|-0.03871012665
6|Standing|tgravityaccmeany|-0.230251036140351
7|Standing|tgravityaccmeany|-0.117607048924528
8|Standing|tgravityaccmeany|-0.0904603488214815
9|Standing|tgravityaccmeany|-0.010383816474
10|Standing|tgravityaccmeany|-0.0431597830454545
11|Standing|tgravityaccmeany|-0.173082704680851
12|Standing|tgravityaccmeany|-0.21886535557377
13|Standing|tgravityaccmeany|-0.239943146315789
14|Standing|tgravityaccmeany|-0.226692231166667
15|Standing|tgravityaccmeany|-0.164713175490566
16|Standing|tgravityaccmeany|-0.0578867045
17|Standing|tgravityaccmeany|-0.257486817948718
18|Standing|tgravityaccmeany|-0.204206320958904
19|Standing|tgravityaccmeany|-0.223897807808219
20|Standing|tgravityaccmeany|-0.305938716712329
21|Standing|tgravityaccmeany|-0.346155558876404
22|Standing|tgravityaccmeany|-0.226418773650794
23|Standing|tgravityaccmeany|-0.117401359697059
24|Standing|tgravityaccmeany|-0.145201300942029
25|Standing|tgravityaccmeany|-0.159316786486486
26|Standing|tgravityaccmeany|-0.140315421824324
27|Standing|tgravityaccmeany|-0.188504847375
28|Standing|tgravityaccmeany|-0.247656166582278
29|Standing|tgravityaccmeany|-0.05848715356
30|Standing|tgravityaccmeany|-0.100296804186441
1|Walking|tgravityaccmeany|-0.282165021263158
2|Walking|tgravityaccmeany|-0.34660709
3|Walking|tgravityaccmeany|-0.261986357931034
4|Walking|tgravityaccmeany|-0.0858540265666667
5|Walking|tgravityaccmeany|-0.100440285303571
6|Walking|tgravityaccmeany|-0.214694852280702
7|Walking|tgravityaccmeany|-0.159097003684211
8|Walking|tgravityaccmeany|-0.217102194583333
9|Walking|tgravityaccmeany|-0.0314341738730769
10|Walking|tgravityaccmeany|-0.0838277013962264
11|Walking|tgravityaccmeany|-0.212045870169492
12|Walking|tgravityaccmeany|-0.1559834498
13|Walking|tgravityaccmeany|-0.283658580877193
14|Walking|tgravityaccmeany|-0.270314822881356
15|Walking|tgravityaccmeany|-0.233918282592593
16|Walking|tgravityaccmeany|-0.0668246472745098
17|Walking|tgravityaccmeany|-0.179927382704918
18|Walking|tgravityaccmeany|-0.254317085892857
19|Walking|tgravityaccmeany|-0.2233381
20|Walking|tgravityaccmeany|-0.344443913137255
21|Walking|tgravityaccmeany|-0.370984549423077
22|Walking|tgravityaccmeany|-0.259644937173913
23|Walking|tgravityaccmeany|-0.16176137
24|Walking|tgravityaccmeany|-0.115116241810345
25|Walking|tgravityaccmeany|-0.127315870743243
26|Walking|tgravityaccmeany|-0.133922185084746
27|Walking|tgravityaccmeany|-0.187497034561404
28|Walking|tgravityaccmeany|-0.229316151481481
29|Walking|tgravityaccmeany|-0.127318078679245
30|Walking|tgravityaccmeany|-0.157673823846154
1|Walking Downstairs|tgravityaccmeany|-0.266610338979592
2|Walking Downstairs|tgravityaccmeany|-0.325780100638298
3|Walking Downstairs|tgravityaccmeany|-0.228829214285714
4|Walking Downstairs|tgravityaccmeany|-0.0620852772955556
5|Walking Downstairs|tgravityaccmeany|-0.0607578318319149
6|Walking Downstairs|tgravityaccmeany|-0.214046334375
7|Walking Downstairs|tgravityaccmeany|-0.12987167306383
8|Walking Downstairs|tgravityaccmeany|-0.187610243421053
9|Walking Downstairs|tgravityaccmeany|-0.0352304645104762
10|Walking Downstairs|tgravityaccmeany|-0.0646160768947368
11|Walking Downstairs|tgravityaccmeany|-0.200321942608696
12|Walking Downstairs|tgravityaccmeany|-0.178702175434783
13|Walking Downstairs|tgravityaccmeany|-0.211555112553191
14|Walking Downstairs|tgravityaccmeany|-0.264254674666667
15|Walking Downstairs|tgravityaccmeany|-0.167462317142857
16|Walking Downstairs|tgravityaccmeany|-0.0584832676382979
17|Walking Downstairs|tgravityaccmeany|-0.151077057652174
18|Walking Downstairs|tgravityaccmeany|-0.225809125454545
19|Walking Downstairs|tgravityaccmeany|-0.215018042307692
20|Walking Downstairs|tgravityaccmeany|-0.277419718666667
21|Walking Downstairs|tgravityaccmeany|-0.356673289555556
22|Walking Downstairs|tgravityaccmeany|-0.222215179444444
23|Walking Downstairs|tgravityaccmeany|-0.110028841648148
24|Walking Downstairs|tgravityaccmeany|-0.128326710927273
25|Walking Downstairs|tgravityaccmeany|-0.0724270175862069
26|Walking Downstairs|tgravityaccmeany|-0.0799003729
27|Walking Downstairs|tgravityaccmeany|-0.166938774772727
28|Walking Downstairs|tgravityaccmeany|-0.235897105217391
29|Walking Downstairs|tgravityaccmeany|-0.0760962952291667
30|Walking Downstairs|tgravityaccmeany|-0.126710371903226
1|Walking Upstairs|tgravityaccmeany|-0.362153364339623
2|Walking Upstairs|tgravityaccmeany|-0.416214890416667
3|Walking Upstairs|tgravityaccmeany|-0.382851153728814
4|Walking Upstairs|tgravityaccmeany|-0.232944304615385
5|Walking Upstairs|tgravityaccmeany|-0.265942569148936
6|Walking Upstairs|tgravityaccmeany|-0.340732608823529
7|Walking Upstairs|tgravityaccmeany|-0.240950944117647
8|Walking Upstairs|tgravityaccmeany|-0.291341491707317
9|Walking Upstairs|tgravityaccmeany|-0.0377947824285714
10|Walking Upstairs|tgravityaccmeany|-0.0565670278723404
11|Walking Upstairs|tgravityaccmeany|-0.343576924814815
12|Walking Upstairs|tgravityaccmeany|-0.259144202692308
13|Walking Upstairs|tgravityaccmeany|-0.357404501636364
14|Walking Upstairs|tgravityaccmeany|-0.322680364814815
15|Walking Upstairs|tgravityaccmeany|-0.3149610125
16|Walking Upstairs|tgravityaccmeany|-0.0805926025490196
17|Walking Upstairs|tgravityaccmeany|-0.284153753333333
18|Walking Upstairs|tgravityaccmeany|-0.316619946206897
19|Walking Upstairs|tgravityaccmeany|-0.3871007085
20|Walking Upstairs|tgravityaccmeany|-0.479894842941176
21|Walking Upstairs|tgravityaccmeany|-0.432309617446809
22|Walking Upstairs|tgravityaccmeany|-0.33682691
23|Walking Upstairs|tgravityaccmeany|-0.214481808235294
24|Walking Upstairs|tgravityaccmeany|-0.237498409152542
25|Walking Upstairs|tgravityaccmeany|-0.217641282461538
26|Walking Upstairs|tgravityaccmeany|-0.246169656181818
27|Walking Upstairs|tgravityaccmeany|-0.229278659607843
28|Walking Upstairs|tgravityaccmeany|-0.333223996666667
29|Walking Upstairs|tgravityaccmeany|-0.227120125306122
30|Walking Upstairs|tgravityaccmeany|-0.226647292153846
1|Laying|tgravityaccmeanz|0.4458177198
2|Laying|tgravityaccmeanz|0.646834879583333
3|Laying|tgravityaccmeanz|0.48870318516129
4|Laying|tgravityaccmeanz|0.341531310555556
5|Laying|tgravityaccmeanz|0.263644691923077
6|Laying|tgravityaccmeanz|0.175867709021053
7|Laying|tgravityaccmeanz|0.907537823461538
8|Laying|tgravityaccmeanz|0.719831539259259
9|Laying|tgravityaccmeanz|0.9578730416
10|Laying|tgravityaccmeanz|-0.031121624137931
11|Laying|tgravityaccmeanz|0.112620189964912
12|Laying|tgravityaccmeanz|0.2750431984
13|Laying|tgravityaccmeanz|0.598884988709677
14|Laying|tgravityaccmeanz|0.83656291
15|Laying|tgravityaccmeanz|-0.0369192905555556
16|Laying|tgravityaccmeanz|0.893884468571429
17|Laying|tgravityaccmeanz|0.722657502112676
18|Laying|tgravityaccmeanz|0.605495317692308
19|Laying|tgravityaccmeanz|0.68762385253012
20|Laying|tgravityaccmeanz|0.477573305
21|Laying|tgravityaccmeanz|0.788251027111111
22|Laying|tgravityaccmeanz|0.771903907083333
23|Laying|tgravityaccmeanz|0.918782825277778
24|Laying|tgravityaccmeanz|0.683839909722222
25|Laying|tgravityaccmeanz|0.526353818315068
26|Laying|tgravityaccmeanz|0.614523405921053
27|Laying|tgravityaccmeanz|0.84539238027027
28|Laying|tgravityaccmeanz|0.0157570025
29|Laying|tgravityaccmeanz|0.590452224057971
30|Laying|tgravityaccmeanz|0.681459210714286
1|Sitting|tgravityaccmeanz|0.332043702765957
2|Sitting|tgravityaccmeanz|0.19872676876087
3|Sitting|tgravityaccmeanz|0.139020582461538
4|Sitting|tgravityaccmeanz|0.11012048108
5|Sitting|tgravityaccmeanz|0.143006857611364
6|Sitting|tgravityaccmeanz|0.0695219657167273
7|Sitting|tgravityaccmeanz|0.0649636250354167
8|Sitting|tgravityaccmeanz|0.263895185521739
9|Sitting|tgravityaccmeanz|0.085263099144
10|Sitting|tgravityaccmeanz|0.20253457287037
11|Sitting|tgravityaccmeanz|0.188531695981132
12|Sitting|tgravityaccmeanz|0.0885640696078431
13|Sitting|tgravityaccmeanz|0.0757773858163265
14|Sitting|tgravityaccmeanz|-0.0945970534814815
15|Sitting|tgravityaccmeanz|0.00281565980440678
16|Sitting|tgravityaccmeanz|0.0892682200463768
17|Sitting|tgravityaccmeanz|-0.135803881679687
18|Sitting|tgravityaccmeanz|0.161877417894737
19|Sitting|tgravityaccmeanz|0.489126594657534
20|Sitting|tgravityaccmeanz|0.151679135228788
21|Sitting|tgravityaccmeanz|-0.0567766060705882
